gx,gy,gz,avgx,avgy,avgz,minx,maxx,miny,maxy,minz,maxz,,,,,,,,,,
2.225295,3.141122,0.007508,0.930634,0.922628,0.896809,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
2.180248,4.000183,0.769029,0.944508,1.000023,0.998144,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.834524,4.000183,1.503693,0.969803,1.105321,1.131939,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.303241,4.000183,2.250198,0.992377,1.2079,1.269222,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.335348,4.000183,1.905573,1.008129,1.29628,1.380134,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.567784,3.990417,1.170299,1.019139,1.363267,1.465467,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.652628,2.778551,0.473479,1.024586,1.399949,1.513494,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.689373,1.905451,0.036929,1.026686,1.409725,1.525994,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.642617,1.019655,-0.331868,1.028638,1.392559,1.502183,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.720259,-0.615455,-1.162485,1.03164,1.357008,1.450676,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.668132,-2.267289,-1.365257,1.034439,1.297132,1.366049,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.634682,-2.517304,-1.372459,1.038196,1.235714,1.272515,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
1.307636,-3.880791,-1.336202,1.039713,1.158422,1.164052,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
-1.183971,-4.000183,-0.639382,1.016478,1.055183,1.037748,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
-0.821522,-4.000183,-0.223952,0.995834,0.954535,0.922942,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
-0.695172,-4.000183,0.109076,0.973095,0.863034,0.829272,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
0.015809,-2.904413,-0.346029,0.955195,0.809838,0.785845,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
0.279863,-2.59104,-0.521943,0.941536,0.773695,0.763102,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
0.377403,-2.472746,-0.579076,0.930233,0.747725,0.751842,-1.498077,2.992309,-4.000183,4.000183,-2.087957,2.810169,,,,,,,,,,
2.11457,0.387658,-0.41952,0.938216,0.777396,0.798197,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.756089,2.102362,-0.141793,0.961156,0.86122,0.897618,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.968748,3.992858,0.326497,0.995503,0.975495,1.026971,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.026674,4.000183,1.932064,1.026717,1.086713,1.166056,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.466459,4.000183,2.100287,1.050677,1.190677,1.293731,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.464872,4.000183,1.618812,1.07072,1.290723,1.409461,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.670573,0.832509,-0.63279,1.083983,1.337445,1.454366,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.713667,-1.26735,-1.439114,1.08564,1.328326,1.438093,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.997436,-4.000183,-1.474516,1.073591,1.249455,1.345962,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.347861,-4.000183,-1.141976,1.050725,1.146585,1.224847,-1.498077,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-1.57523,-4.000183,-0.518403,1.021318,1.037175,1.093636,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-1.321064,-4.000183,-0.063053,0.996371,0.932224,0.970677,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.888299,-4.000183,0.199536,0.974947,0.830797,0.855307,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.462247,-3.193249,0.107001,0.954514,0.738429,0.753415,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.322468,-1.992736,-0.390466,0.940579,0.6654,0.672926,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.953,-0.961668,-0.539156,0.931787,0.619268,0.62105,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.309711,-0.336263,-0.499481,0.92646,0.585231,0.582592,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.059635,1.563511,-0.153147,0.927198,0.588972,0.591042,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.510224,3.994079,0.085638,0.932303,0.622571,0.632281,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.152414,4.000183,0.780504,0.933521,0.655741,0.681463,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.581334,4.000183,1.777513,0.928677,0.691661,0.746268,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.097174,4.000183,2.175731,0.921144,0.740645,0.830136,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.289446,3.692303,1.439724,0.933084,0.829509,0.934323,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.626747,2.288775,0.434658,0.957903,0.917217,1.026944,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.861625,1.2162,-0.493255,0.984601,0.996079,1.102185,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.119209,0.568577,-1.014161,1.006412,1.058812,1.157466,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.252152,-0.8026,-1.404932,1.012138,1.062486,1.158718,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.248184,-3.998474,-1.308491,0.997705,0.989245,1.076805,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.200391,-4.000183,-0.860831,0.969471,0.881043,0.954541,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.903559,-4.000183,-0.844595,0.942797,0.774365,0.821471,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.617408,-4.000183,-0.316609,0.924311,0.675875,0.697244,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.527803,-4.000183,0.160959,0.907963,0.579524,0.582002,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.26912,-2.644876,-0.460905,0.899648,0.504773,0.486662,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.88012,-1.509675,-0.86547,0.895937,0.454955,0.418096,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.59342,0.203321,-0.599097,0.895174,0.437801,0.393697,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.092474,1.934017,-0.134713,0.895732,0.452555,0.417071,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.482757,3.952085,0.484832,0.900111,0.511551,0.498143,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.034975,4.000183,1.640298,0.912684,0.604071,0.619546,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.307392,4.000183,2.499115,0.937477,0.708868,0.750917,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.246353,4.000183,2.546969,0.961287,0.812681,0.885767,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.006958,4.000183,2.617408,0.98019,0.911589,1.009453,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.934078,4.000183,2.248978,0.998021,1.009423,1.127735,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.956907,4.000183,2.169505,1.010624,1.095735,1.236865,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.322407,3.011353,1.164561,1.018478,1.156241,1.316831,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.522371,2.120552,0.54758,1.019596,1.189548,1.365154,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.922786,1.016969,-0.634011,1.019662,1.200921,1.377511,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.233596,0.251175,-1.420924,1.015587,1.179154,1.344674,-1.57523,2.992309,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.593359,-4.000183,-0.665629,0.97973,1.066497,1.226009,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-1.014039,-4.000183,-0.930538,0.951005,0.957768,1.086386,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.631936,-4.000183,-0.261307,0.931074,0.857833,0.957987,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
-0.130684,-3.809009,-0.483245,0.915144,0.763811,0.840318,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
0.745224,-2.358848,-1.017701,0.906851,0.696968,0.752512,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
1.320576,-1.327168,-0.992309,0.903476,0.654048,0.693603,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.051944,0.203076,-0.261185,0.905254,0.646481,0.686404,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.861075,3.250626,0.092352,0.914955,0.694442,0.748184,-1.57523,2.968748,-4.000183,4.000183,-1.840872,2.810169,,,,,,,,,,
2.761094,3.998718,0.569188,0.927077,0.781073,0.858916,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
2.336996,4.000183,1.182506,0.951411,0.885409,0.983686,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.58341,4.000183,2.126411,0.981229,0.995232,1.117865,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.172862,4.000183,2.667948,1.001699,1.095705,1.25027,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.022951,4.000183,2.36605,1.020422,1.194432,1.377487,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.267839,4.000183,1.802539,1.040554,1.294568,1.496763,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.491485,3.819386,1.172008,1.056441,1.378574,1.594385,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.701825,2.133004,0.080144,1.065265,1.42936,1.655017,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.91363,0.769151,-0.986449,1.068777,1.449832,1.674586,-1.57523,2.968748,-4.000183,4.000183,-1.474516,2.810169,,,,,,,,,,
1.472075,-4.000183,-1.637002,1.061819,1.39796,1.609046,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.810169,,,,,,,,,,
0.048404,-4.000061,-0.912836,1.042532,1.298671,1.480219,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.810169,,,,,,,,,,
-0.68919,-4.000183,-0.862785,1.01922,1.195355,1.343064,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.810169,,,,,,,,,,
-0.709821,-4.000183,-0.280352,0.999207,1.095338,1.212142,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
-0.744735,-4.000183,0.203076,0.978324,0.994452,1.092385,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
-0.33138,-4.000183,0.088201,0.959546,0.90136,0.98955,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
0.512421,-3.273942,-0.678691,0.947387,0.837361,0.917368,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
1.139291,-1.891412,-0.83959,0.94089,0.803904,0.881157,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
1.981261,-0.570897,-0.549045,0.944473,0.820366,0.906648,-1.57523,2.968748,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
3.642617,3.993225,0.583349,0.973115,0.928942,1.034425,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
2.271928,4.000183,1.928157,1.001232,1.037063,1.170277,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.667948,,,,,,,,,,
1.463529,4.000183,2.674907,1.028793,1.144628,1.309855,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.38369,3.936092,1.683513,1.057611,1.252808,1.437256,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.016847,2.091253,0.897821,1.078138,1.33425,1.526901,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
0.810535,1.111945,0.578343,1.091914,1.392154,1.590394,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
0.810413,1.047244,0.553317,1.09686,1.427945,1.636951,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
0.800159,0.898065,0.47531,1.089974,1.430259,1.650263,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
0.861686,0.390832,0.094427,1.076338,1.38912,1.609993,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
0.947751,-0.01471,-0.226882,1.064013,1.336647,1.54756,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.042239,-0.500214,-0.569065,1.05609,1.28372,1.473906,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.113288,-0.813465,-0.809315,1.05419,1.233684,1.393275,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.293719,-1.343893,-1.459867,1.053774,1.179827,1.305763,-1.57523,3.642617,-4.000183,4.000183,-1.637002,2.674907,,,,,,,,,,
1.207532,-1.68803,-2.374962,1.050172,1.11944,1.209924,-1.57523,3.642617,-4.000183,4.000183,-2.374962,2.674907,,,,,,,,,,
1.133309,-1.962461,-2.947018,1.044978,1.066836,1.123115,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
0.386925,-1.839163,-2.846426,1.031954,1.016366,1.043811,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.247024,-0.960447,-2.047305,1.013057,0.977668,0.987959,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.065983,-0.591406,-2.058292,0.995195,0.960046,0.961379,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.000671,-0.210035,-1.838918,0.978507,0.963931,0.960527,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.057682,-0.166209,-1.716352,0.961583,0.970518,0.963676,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.163035,0.031679,-1.220839,0.946877,0.994936,0.989247,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.294635,0.273515,-0.998657,0.95577,1.046567,1.037285,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.232375,0.315388,-0.979857,0.961661,1.095614,1.078773,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.282915,0.302692,-0.97766,0.965784,1.142765,1.115057,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.191235,0.273393,-0.907587,0.963714,1.172473,1.139149,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.226149,0.43185,-0.917231,0.958653,1.197641,1.160365,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.128731,0.806751,-0.622291,0.953592,1.225375,1.187666,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.237624,0.838369,-0.549655,0.93007,1.20636,1.16735,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.261796,0.717634,-0.611304,0.899891,1.162334,1.118629,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.3431,0.637673,-0.64158,0.866773,1.095664,1.042278,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.313068,0.717024,-0.78087,0.843375,1.039435,0.95892,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.232497,0.846548,-0.69798,0.826386,0.990909,0.882411,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.248001,0.88952,-0.601416,0.809257,0.942674,0.811973,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.232009,0.891351,-0.57346,0.790231,0.924236,0.794129,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
-0.338338,0.89367,-0.565525,0.769711,0.925326,0.803955,-1.57523,3.642617,-4.000183,4.000183,-2.947018,2.674907,,,,,,,,,,
test,,,,,,,,,,,,,,,,,,,,,
