gx,gy,gz,avgx,avgy,avgz,minx,maxx,miny,maxy,minz,maxz,,,,,,,,,,
-0.049991,0.650491,-0.741439,-0.131672,0.253582,-0.584768,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.041323,0.681499,-0.74205,-0.130864,0.25561,-0.581626,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
0.000305,0.730452,-0.762925,-0.130049,0.258275,-0.578531,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
0.036318,0.753037,-0.801013,-0.128162,0.262598,-0.574202,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
0.039004,0.75499,-0.85314,-0.125548,0.268071,-0.569732,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.092962,0.654642,-0.838369,-0.123978,0.271763,-0.567332,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.204175,0.627419,-0.776598,-0.124074,0.273592,-0.56616,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.200024,0.652689,-0.737533,-0.124221,0.27566,-0.564314,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.201734,0.699078,-0.720442,-0.124892,0.27745,-0.562273,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.17683,0.917109,-0.671977,-0.125163,0.28141,-0.557763,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.193066,1.153085,-0.633278,-0.125949,0.287384,-0.5518,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.275102,1.340963,-0.599951,-0.127436,0.293991,-0.545392,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.345907,1.43069,-0.570164,-0.129952,0.299885,-0.539784,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.37777,1.479644,-0.544894,-0.133474,0.305595,-0.533852,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.366783,1.501984,-0.502167,-0.137375,0.311998,-0.526394,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.398889,,,,,,,,,,
-0.283159,1.46243,-0.496795,-0.139853,0.318307,-0.521064,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.457609,,,,,,,,,,
-0.20625,1.425319,-0.551486,-0.138727,0.326068,-0.513593,-0.657084,0.245926,-0.513398,1.527132,-1.451444,-0.457609,,,,,,,,,,
-0.161326,1.383202,-0.60166,-0.133769,0.334358,-0.504617,-0.39718,0.245926,-0.513398,1.527132,-1.451444,-0.457609,,,,,,,,,,
-0.136788,1.313618,-0.622291,-0.131229,0.337746,-0.50213,-0.39718,0.245926,-0.513398,1.527132,-1.451444,-0.457609,,,,,,,,,,
-0.133736,1.207898,-0.646463,-0.132801,0.332982,-0.508783,-0.39718,0.245926,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.201245,1.097174,-0.640115,-0.136249,0.325533,-0.516954,-0.39718,0.245926,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.224562,1.014771,-0.651346,-0.139934,0.31723,-0.525856,-0.39718,0.245926,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.25557,0.934444,-0.66746,-0.144949,0.308431,-0.533873,-0.39718,0.1739,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.28438,0.843496,-0.682109,-0.149532,0.298921,-0.542438,-0.39718,0.111518,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.279985,0.776598,-0.704816,-0.153447,0.289044,-0.552039,-0.39718,0.039004,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.275835,0.765122,-0.702863,-0.15643,0.278938,-0.562904,-0.39718,0.039004,-0.513398,1.512849,-1.451444,-0.496795,,,,,,,,,,
-0.273271,0.76793,-0.686016,-0.15884,0.269079,-0.573765,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.272661,0.772813,-0.68272,-0.161023,0.259781,-0.584419,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.274248,0.79613,-0.65391,-0.16356,0.252625,-0.591634,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.23738,0.742172,-0.682598,-0.165447,0.246337,-0.597995,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.176341,0.58164,-0.801868,-0.165956,0.240897,-0.60547,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.187328,0.52353,-0.806629,-0.166332,0.235068,-0.613582,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.209791,0.572362,-0.756455,-0.166989,0.23011,-0.620189,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.107734,0.509003,-0.859977,-0.167353,0.226012,-0.626758,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.126167,0.37484,-0.91833,-0.168165,0.221201,-0.633391,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.178539,0.333944,-0.851431,-0.169379,0.215611,-0.640414,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.18977,0.399011,-0.742538,-0.170164,0.210928,-0.646269,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.178172,0.465177,-0.718122,-0.170651,0.206957,-0.652054,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.140328,0.51938,-0.748886,-0.170822,0.203762,-0.657645,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.095892,0.529634,-0.820302,-0.171184,0.201057,-0.662697,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.078191,0.449063,-0.886346,-0.172304,0.197798,-0.667614,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.096625,0.26265,-0.952634,-0.173552,0.193953,-0.67283,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.118599,0.202466,-0.944577,-0.174609,0.190571,-0.677494,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.144723,0.129219,-0.923457,-0.175571,0.186154,-0.683605,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.141549,0.153147,-0.90893,-0.176285,0.181903,-0.689887,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.133248,0.188915,-0.912959,-0.17671,0.178567,-0.695156,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.108588,0.228224,-0.919673,-0.176876,0.175937,-0.699718,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.105902,0.245437,-0.931514,-0.177004,0.173566,-0.704068,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.107856,0.214674,-0.910761,-0.17729,0.171243,-0.707691,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.142282,0.09931,-0.876946,-0.177943,0.168663,-0.710443,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.162791,0.035952,-0.86486,-0.17798,0.165962,-0.714496,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.181591,-0.032534,-0.863639,-0.179206,0.162168,-0.719338,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.206372,-0.00824,-0.871452,-0.179971,0.159371,-0.722261,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.17097,-0.094061,-0.899652,-0.180536,0.156159,-0.726338,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.147897,-0.183788,-1.020509,-0.181118,0.151685,-0.732465,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.201123,-0.409998,-1.123787,-0.181954,0.145305,-0.741112,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.216993,-0.505585,-1.113044,-0.182787,0.138078,-0.750086,-0.39718,0.039004,-0.513398,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.277666,-0.554538,-1.134286,-0.183966,0.131472,-0.758354,-0.39718,0.039004,-0.554538,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.332113,-0.562595,-1.153208,-0.186293,0.125592,-0.765452,-0.39718,0.039004,-0.562595,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.352133,-0.493621,-1.141244,-0.188471,0.121227,-0.770165,-0.39718,0.039004,-0.562595,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.378502,-0.440029,-1.137826,-0.190777,0.116559,-0.775299,-0.39718,0.039004,-0.562595,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.403894,-0.476042,-1.158701,-0.192795,0.110341,-0.783524,-0.403894,0.039004,-0.562595,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.419154,-0.607154,-1.219862,-0.194754,0.100858,-0.796897,-0.419154,0.039004,-0.607154,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.442959,-0.707258,-1.1974,-0.197231,0.089047,-0.811855,-0.442959,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.467131,-0.680767,-1.117927,-0.200321,0.078992,-0.822094,-0.467131,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.482024,-0.659647,-1.060917,-0.202567,0.072741,-0.82672,-0.482024,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.485808,-0.611182,-1.010621,-0.203673,0.070236,-0.8275,-0.485808,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.486907,-0.607276,-1.008179,-0.204571,0.0684,-0.827457,-0.486907,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.488982,-0.597876,-1.001709,-0.205797,0.065003,-0.828516,-0.488982,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.476164,-0.560642,-1.007447,-0.207438,0.061034,-0.829214,-0.488982,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.451871,-0.599341,-1.037478,-0.208808,0.056799,-0.829946,-0.488982,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.433559,-0.637185,-1.052738,-0.210577,0.052229,-0.830757,-0.488982,0.039004,-0.707258,1.501984,-1.451444,-0.496795,,,,,,,,,,
-0.404505,-0.64805,-1.050906,-0.21176,0.048431,-0.83055,-0.488982,0.039004,-0.707258,1.501984,-1.438259,-0.496795,,,,,,,,,,
-0.371666,-0.602026,-1.0094,-0.212442,0.046468,-0.828224,-0.488982,0.039004,-0.707258,1.501984,-1.404566,-0.496795,,,,,,,,,,
-0.340414,-0.503021,-0.987792,-0.212344,0.045957,-0.824567,-0.488982,0.039004,-0.707258,1.501984,-1.305927,-0.496795,,,,,,,,,,
-0.274248,-0.445279,-1.018312,-0.211562,0.046059,-0.821589,-0.488982,0.039004,-0.707258,1.501984,-1.236953,-0.496795,,,,,,,,,,
-0.219923,-0.395959,-1.031862,-0.210032,0.047193,-0.818404,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.202832,-0.355918,-1.038577,-0.208569,0.04892,-0.814915,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.155588,-0.171947,-1.023439,-0.207229,0.051131,-0.812171,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.146676,-0.111884,-1.036867,-0.206007,0.052829,-0.810239,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.151437,-0.063175,-0.991455,-0.205325,0.054364,-0.807941,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.153757,-0.026796,-0.952512,-0.204707,0.056361,-0.804799,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.093451,-0.04169,-1.013795,-0.203358,0.058364,-0.802792,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.077703,-0.013978,-1.007813,-0.201682,0.060881,-0.800848,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.035586,0.099921,-0.939205,-0.199641,0.065294,-0.796169,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.043887,0.220778,-0.882317,-0.19849,0.070565,-0.789766,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.072209,0.281572,-0.81432,-0.19779,0.075448,-0.782788,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.088812,0.306598,-0.820424,-0.197867,0.078483,-0.777958,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.121528,0.337362,-0.776476,-0.198403,0.081056,-0.773359,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.094549,0.374352,-0.740219,-0.19863,0.083506,-0.769343,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.114326,0.436977,-0.775621,-0.199138,0.086719,-0.764931,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.108832,0.438809,-0.809925,-0.200076,0.089524,-0.761209,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.102606,0.464933,-0.815052,-0.201299,0.09105,-0.759474,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.122505,0.41244,-0.778307,-0.201823,0.090522,-0.761101,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.136788,0.298053,-0.763657,-0.202435,0.088179,-0.764353,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.113593,0.319905,-0.78612,-0.202865,0.086514,-0.766938,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.066227,0.377892,-0.781481,-0.202986,0.085762,-0.768459,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.036684,0.455411,-0.775255,-0.203018,0.08583,-0.768842,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.033632,0.555515,-0.769151,-0.203109,0.08606,-0.768843,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.049747,0.707013,-0.713972,-0.203184,0.087085,-0.767531,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.05524,0.741317,-0.664897,-0.203236,0.087941,-0.76591,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.019471,0.774522,-0.669047,-0.203018,0.08909,-0.764031,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
-0.001038,0.810902,-0.631325,-0.203031,0.089881,-0.761924,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.009461,0.836294,-0.599951,-0.2033,0.090445,-0.759349,-0.488982,0.039004,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.006043,1.089361,-0.578221,-0.203629,0.093459,-0.753586,-0.488982,0.009461,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.066349,1.240127,-0.573582,-0.202036,0.100907,-0.74349,-0.488982,0.066349,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.082219,1.336568,-0.596167,-0.199172,0.110862,-0.73173,-0.488982,0.082219,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.08576,1.358542,-0.590551,-0.196314,0.120779,-0.720344,-0.488982,0.08576,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.078191,1.376732,-0.589941,-0.193515,0.130355,-0.709464,-0.488982,0.08576,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.065006,1.449124,-0.588354,-0.191097,0.138093,-0.700889,-0.488982,0.08576,-0.707258,1.501984,-1.219862,-0.496795,,,,,,,,,,
0.045108,1.590734,-0.56345,-0.188715,0.144851,-0.693432,-0.488982,0.08576,-0.707258,1.590734,-1.219862,-0.496795,,,,,,,,,,
-0.028993,1.776781,-0.493988,-0.186254,0.151671,-0.685553,-0.488982,0.08576,-0.707258,1.776781,-1.219862,-0.493988,,,,,,,,,,
-0.134347,1.879936,-0.395959,-0.184138,0.158279,-0.677203,-0.488982,0.08576,-0.707258,1.879936,-1.219862,-0.395959,,,,,,,,,,
-0.16096,1.889215,-0.343832,-0.18197,0.164543,-0.668929,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.13276,1.608191,-0.438198,-0.17963,0.167945,-0.664887,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.032778,0.86132,-0.870109,-0.177126,0.164438,-0.672127,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.057193,0.847403,-0.854972,-0.175636,0.160149,-0.679451,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.111884,0.850699,-0.782824,-0.175141,0.155318,-0.686093,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.112373,0.775865,-0.770982,-0.174897,0.150185,-0.692713,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.116279,0.703839,-0.776231,-0.174723,0.145319,-0.698877,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.115791,0.663798,-0.782702,-0.173868,0.14184,-0.703782,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.109199,0.651102,-0.791857,-0.172714,0.139357,-0.70767,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.096747,0.644876,-0.805042,-0.171126,0.138049,-0.710353,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.098822,0.627785,-0.812,-0.169271,0.137748,-0.711954,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.096625,0.564427,-0.81139,-0.167437,0.13746,-0.713308,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.127754,0.530367,-0.780993,-0.165956,0.136593,-0.714956,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.144357,0.50998,-0.756455,-0.164667,0.135302,-0.716951,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.136666,0.493988,-0.767564,-0.163307,0.133874,-0.719227,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.112251,0.37777,-0.802478,-0.161687,0.131311,-0.723277,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.100897,0.375084,-0.803577,-0.160322,0.129004,-0.726792,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.102118,0.387292,-0.801502,-0.15958,0.127803,-0.72799,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.095648,0.395715,-0.790026,-0.158663,0.127442,-0.728185,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.096258,0.424281,-0.750229,-0.157528,0.127096,-0.728469,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.087957,0.444912,-0.728865,-0.15733,0.126653,-0.727601,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.066349,0.42477,-0.718977,-0.156732,0.127751,-0.72451,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.049869,0.283892,-0.795276,-0.155445,0.128537,-0.723162,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.034365,0.230666,-0.844595,-0.153891,0.128408,-0.724312,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.023866,0.225783,-0.837392,-0.152348,0.127557,-0.726355,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.026796,0.236037,-0.817494,-0.151213,0.125859,-0.72874,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.023378,0.27498,-0.802234,-0.150488,0.124037,-0.73038,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.02057,0.280352,-0.794787,-0.149911,0.122926,-0.730576,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
-0.036074,0.259843,-0.741561,-0.149306,0.123504,-0.727887,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.06818,0.011048,-0.84374,-0.147438,0.123457,-0.726925,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.083562,-0.082097,-0.960935,-0.145155,0.123627,-0.727131,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.056705,-0.072453,-1.00293,-0.143173,0.123354,-0.728344,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.007996,-0.040835,-0.949216,-0.14176,0.122468,-0.729592,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.069035,-0.167185,-0.9812,-0.139984,0.120291,-0.732385,-0.488982,0.08576,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.108832,-0.263505,-1.081426,-0.137837,0.117349,-0.736826,-0.488982,0.108832,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.111518,-0.27498,-1.100836,-0.135643,0.114646,-0.74143,-0.488982,0.111518,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.113349,-0.290362,-1.121101,-0.133087,0.113305,-0.745211,-0.488982,0.113349,-0.707258,1.889215,-1.219862,-0.343832,,,,,,,,,,
0.101141,-0.461759,-1.297503,-0.130447,0.110968,-0.751876,-0.488982,0.113349,-0.707258,1.889215,-1.297503,-0.343832,,,,,,,,,,
0.034121,-0.527925,-1.347555,-0.12829,0.108171,-0.759512,-0.488982,0.113349,-0.707258,1.889215,-1.347555,-0.343832,,,,,,,,,,
-0.088201,-0.557834,-1.307026,-0.127109,0.103856,-0.768182,-0.488982,0.113349,-0.707258,1.889215,-1.347555,-0.343832,,,,,,,,,,
-0.172801,-0.654276,-1.302265,-0.127127,0.098236,-0.777828,-0.488982,0.113349,-0.707258,1.889215,-1.347555,-0.343832,,,,,,,,,,
-0.245315,-0.928218,-1.367332,-0.128101,0.089818,-0.789715,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
-0.305255,-0.480193,-1.104499,-0.129142,0.088074,-0.791265,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
-0.262894,-0.335653,-1.098517,-0.129601,0.089315,-0.78988,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
-0.292926,-0.341268,-1.063358,-0.129754,0.091295,-0.78719,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
-0.339681,-0.391809,-1.043704,-0.12983,0.092927,-0.784463,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
-0.291949,-0.446744,-1.122566,-0.129228,0.093997,-0.783206,-0.488982,0.113349,-0.928218,1.889215,-1.367332,-0.343832,,,,,,,,,,
test,,,,,,,,,,,,,,,,,,,,,
